time;V(v_ov);V(vpow_dc);
23.6817;-0.0981807;34.3011;
23.6917;-0.0981807;34.3002;
23.7017;-0.0981807;34.301;
23.7117;-0.0981807;34.3003;
23.7217;-0.0981807;34.3009;
23.7317;-0.0981807;34.3004;
23.7417;-0.0981807;34.3008;
23.7517;-0.0981807;34.3005;
23.7617;-0.0981807;34.3007;
23.7717;-0.0981807;34.3006;
23.7817;-0.0981807;34.3006;
23.7917;-0.0981807;34.3007;
23.8017;-0.0981807;34.3005;
23.8117;-0.0981807;34.3008;
23.8217;-0.0981807;34.3003;
23.8317;-0.0981807;34.3009;
23.8417;-0.0981807;34.3002;
23.8517;-0.0981807;34.301;
23.8617;-0.0981807;34.3001;
23.8717;-0.0981807;34.3011;
23.8817;-0.0981807;34.3;
23.8917;-0.0981807;34.3012;
23.9017;-0.0981807;34.2999;
23.9117;-0.0981807;34.3013;
23.9217;-0.0981807;34.2998;
23.9317;-0.0981807;34.3014;
23.9417;-0.0981807;34.2998;
23.9517;-0.0981807;34.3015;
23.9617;-0.0981807;34.2997;
23.9717;-0.0981807;34.3016;
23.9817;-0.0981807;34.2996;
23.9917;-0.0981807;34.3017;
24.0017;-0.0981807;34.2995;
24.0117;-0.0981807;34.3018;
24.0217;-0.0981807;34.2994;
24.0317;-0.0981807;34.3018;
24.0417;-0.0981807;34.2994;
24.0517;-0.0981807;34.3019;
24.0617;-0.0981807;34.2993;
24.0717;-0.0981807;34.302;
24.0817;-0.0981807;34.2993;
24.0917;-0.0981807;34.302;
24.1017;-0.0981807;34.2992;
24.1117;-0.0981807;34.3021;
24.1217;-0.0981807;34.2992;
24.1317;-0.0981807;34.3021;
24.1417;-0.0981807;34.2991;
24.1517;-0.0981807;34.3021;
24.1617;-0.0981807;34.2991;
24.1717;-0.0981807;34.3022;
24.1817;-0.0981807;34.2991;
24.1917;-0.0981807;34.3022;
24.2017;-0.0981807;34.2991;
24.2117;-0.0981807;34.3022;
24.2217;-0.0981807;34.2991;
24.2317;-0.0981807;34.3022;
24.2417;-0.0981807;34.2991;
24.2517;-0.0981807;34.3022;
24.2617;-0.0981807;34.2991;
24.2717;-0.0981807;34.3022;
24.2817;-0.0981807;34.2991;
24.2917;-0.0981807;34.3022;
24.3017;-0.0981807;34.2991;
24.3117;-0.0981807;34.3021;
24.3217;-0.0981807;34.2991;
24.3317;-0.0981807;34.3021;
24.3417;-0.0981807;34.2992;
24.3517;-0.0981807;34.3021;
24.3617;-0.0981807;34.2992;
24.3717;-0.0981807;34.302;
24.3817;-0.0981807;34.2993;
24.3917;-0.0981807;34.302;
24.4017;-0.0981807;34.2993;
24.4117;-0.0981807;34.3019;
24.4217;-0.0981807;34.2994;
24.4317;-0.0981807;34.3018;
24.4417;-0.0981807;34.2994;
24.4517;-0.0981807;34.3018;
24.4617;-0.0981807;34.2995;
24.4717;-0.0981807;34.3017;
24.4817;-0.0981807;34.2996;
24.4917;-0.0981807;34.3016;
24.5017;-0.0981807;34.2997;
24.5117;-0.0981807;34.3015;
24.5217;-0.0981807;34.2998;
24.5317;-0.0981807;34.3014;
24.5417;-0.0981807;34.2998;
24.5517;-0.0981807;34.3013;
24.5617;-0.0981807;34.2999;
24.5717;-0.0981807;34.3012;
24.5817;-0.0981807;34.3;
24.5917;-0.0981807;34.3011;
24.6017;-0.0981807;34.3001;
24.6117;-0.0981807;34.301;
24.6217;-0.0981807;34.3002;
24.6317;-0.0981807;34.3009;
24.6417;-0.0981807;34.3003;
24.6517;-0.0981807;34.3008;
24.6617;-0.0981807;34.3004;
24.6717;-0.0981807;34.3007;
24.6817;-0.0981807;34.3005;
24.6917;-0.0981807;34.3006;
24.7017;-0.0981807;34.3006;
24.7117;-0.0981807;34.3005;
24.7217;-0.0981807;34.3007;
24.7317;-0.0981807;34.3004;
24.7417;-0.0981807;34.3008;
24.7517;-0.0981807;34.3003;
24.7617;-0.0981807;34.3009;
24.7717;-0.0981807;34.3002;
24.7817;-0.0981807;34.301;
24.7917;-0.0981807;34.3001;
24.8017;-0.0981807;34.3011;
24.8117;-0.0981807;34.3;
24.8217;-0.0981807;34.3012;
24.8317;-0.0981807;34.2999;
24.8417;-0.0981807;34.3013;
24.8517;-0.0981807;34.2998;
24.8617;-0.0981807;34.3014;
24.8717;-0.0981807;34.2998;
24.8817;-0.0981807;34.3015;
24.8917;-0.0981807;34.2997;
24.9017;-0.0981807;34.3016;
24.9117;-0.0981807;34.2996;
24.9217;-0.0981807;34.3017;
24.9317;-0.0981807;34.2995;
24.9417;-0.0981807;34.3017;
24.9517;-0.0981807;34.2995;
24.9617;-0.0981807;34.3018;
24.9717;-0.0981807;34.2994;
24.9817;-0.0981807;34.3019;
24.9917;-0.0981807;34.2994;
25.0017;-0.0981807;34.3019;
25.0117;-0.0981807;34.2993;
25.0217;-0.0981807;34.302;
25.0317;-0.0981807;34.2993;
25.0417;-0.0981807;34.302;
25.0517;-0.0981807;34.2992;
25.0617;-0.0981807;34.302;
25.0717;-0.0981807;34.2992;
25.0817;-0.0981807;34.3021;
25.0917;-0.0981807;34.2992;
25.1017;-0.0981807;34.3021;
25.1117;-0.0981807;34.2992;
25.1217;-0.0981807;34.3021;
25.1317;-0.0981807;34.2991;
25.1417;-0.0981807;34.3021;
25.1517;-0.0981807;34.2991;
25.1617;-0.0981807;34.3021;
25.1717;-0.0981807;34.2991;
25.1817;-0.0981807;34.3021;
25.1917;-0.0981807;34.2992;
25.2017;-0.0981807;34.3021;
25.2117;-0.0981807;34.2992;
25.2217;-0.0981807;34.3021;
25.2317;-0.0981807;34.2992;
25.2417;-0.0981807;34.3021;
25.2517;-0.0981807;34.2992;
25.2617;-0.0981807;34.302;
25.2717;-0.0981807;34.2993;
25.2817;-0.0981807;34.302;
25.2917;-0.0981807;34.2993;
25.3017;-0.0981807;34.3019;
25.3117;-0.0981807;34.2993;
25.3217;-0.0981807;34.3019;
25.3317;-0.0981807;34.2994;
25.3417;-0.0981807;34.3018;
25.3517;-0.0981807;34.2994;
25.3617;-0.0981807;34.3018;
25.3717;-0.0981807;34.2995;
25.3817;-0.0981807;34.3017;
25.3917;-0.0981807;34.2996;
25.4017;-0.0981807;34.3016;
25.4117;-0.0981807;34.2997;
25.4217;-0.0981807;34.3015;
25.4317;-0.0981807;34.2997;
25.4417;-0.0981807;34.3015;
25.4517;-0.0981807;34.2998;
25.4617;-0.0981807;34.3014;
25.4717;-0.0981807;34.2999;
25.4817;-0.0981807;34.3013;
25.4917;-0.0981807;34.3;
25.5017;-0.0981807;34.3012;
25.5117;-0.0981807;34.3001;
25.5217;-0.0981807;34.3011;
25.5317;-0.0981807;34.3002;
25.5417;-0.0981807;34.301;
25.5517;-0.0981807;34.3003;
25.5617;-0.0981807;34.3009;
25.5717;-0.0981807;34.3004;
25.5817;-0.0981807;34.3008;
25.5917;-0.0981807;34.3005;
25.6017;-0.0981807;34.3007;
25.6117;-0.0981807;34.3006;
25.6217;-0.0981807;34.3006;
25.6317;-0.0981807;34.3007;
25.6417;-0.0981807;34.3005;
25.6517;-0.0981807;34.3008;
25.6617;-0.0981807;34.3004;
25.6717;-0.0981807;34.3009;
25.6817;-0.0981807;34.3003;
25.6917;-0.0981807;34.301;
25.7017;-0.0981807;34.3002;
25.7117;-0.0981807;34.3011;
25.7217;-0.0981807;34.3001;
25.7317;-0.0981807;34.3011;
25.7417;-0.0981807;34.3;
25.7517;-0.0981807;34.3012;
25.7617;-0.0981807;34.2999;
25.7717;-0.0981807;34.3013;
25.7817;-0.0981807;34.2998;
25.7917;-0.0981807;34.3014;
25.8017;-0.0981807;34.2998;
25.8117;-0.0981807;34.3015;
25.8217;-0.0981807;34.2997;
25.8317;-0.0981807;34.3016;
25.8417;-0.0981807;34.2996;
25.8517;-0.0981807;34.3016;
25.8617;-0.0981807;34.2996;
25.8717;-0.0981807;34.3017;
25.8817;-0.0981807;34.2995;
25.8917;-0.0981807;34.3018;
25.9017;-0.0981807;34.2994;
25.9117;-0.0981807;34.3018;
25.9217;-0.0981807;34.2994;
25.9317;-0.0981807;34.3019;
25.9417;-0.0981807;34.2993;
25.9517;-0.0981807;34.3019;
25.9617;-0.0981807;34.2993;
25.9717;-0.0981807;34.302;
25.9817;-0.0981807;34.2993;
25.9917;-0.0981807;34.302;
26.0017;-0.0981807;34.2992;
26.0117;-0.0981807;34.302;
26.0217;-0.0981807;34.2992;
26.0317;-0.0981807;34.302;
26.0417;-0.0981807;34.2992;
26.0517;-0.0981807;34.3021;
26.0617;-0.0981807;34.2992;
26.0717;-0.0981807;34.3021;
26.0817;-0.0981807;34.2992;
26.0917;-0.0981807;34.3021;
26.1017;-0.0981807;34.2992;
26.1117;-0.0981807;34.302;
26.1217;-0.0981807;34.2992;
26.1317;-0.0981807;34.302;
26.1417;-0.0981807;34.2992;
26.1517;-0.0981807;34.302;
26.1617;-0.0981807;34.2993;
26.1717;-0.0981807;34.302;
26.1817;-0.0981807;34.2993;
26.1917;-0.0981807;34.3019;
26.2017;-0.0981807;34.2993;
26.2117;-0.0981807;34.3019;
26.2217;-0.0981807;34.2994;
26.2317;-0.0981807;34.3019;
26.2417;-0.0981807;34.2994;
26.2517;-0.0981807;34.3018;
26.2617;-0.0981807;34.2995;
26.2717;-0.0981807;34.3018;
26.2817;-0.0981807;34.2995;
26.2917;-0.0981807;34.3017;
26.3017;-0.0981807;34.2996;
26.3117;-0.0981807;34.3016;
26.3217;-0.0981807;34.2996;
26.3317;-0.0981807;34.3015;
26.3417;-0.0981807;34.2997;
26.3517;-0.0981807;34.3015;
26.3617;-0.0981807;34.2998;
26.3717;-0.0981807;34.3014;
26.3817;-0.0981807;34.2999;
26.3917;-0.0981807;34.3013;
26.4017;-0.0981807;34.3;
26.4117;-0.0981807;34.3012;
26.4217;-0.0981807;34.3;
26.4317;-0.0981807;34.3011;
26.4417;-0.0981807;34.3001;
26.4517;-0.0981807;34.301;
26.4617;-0.0981807;34.3002;
26.4717;-0.0981807;34.3009;
26.4817;-0.0981807;34.3003;
26.4917;-0.0981807;34.3008;
26.5017;-0.0981807;34.3004;
26.5117;-0.0981807;34.3007;
26.5217;-0.0981807;34.3005;
26.5317;-0.0981807;34.3007;
26.5417;-0.0981807;34.3006;
26.5517;-0.0981807;34.3006;
26.5617;-0.0981807;34.3007;
26.5717;-0.0981807;34.3005;
26.5817;-0.0981807;34.3008;
26.5917;-0.0981807;34.3004;
26.6017;-0.0981807;34.3009;
26.6117;-0.0981807;34.3003;
26.6217;-0.0981807;34.301;
26.6317;-0.0981807;34.3002;
26.6417;-0.0981807;34.3011;
26.6517;-0.0981807;34.3001;
26.6617;-0.0981807;34.3012;
26.6717;-0.0981807;34.3;
26.6817;-0.0981807;34.3012;
26.6917;-0.0981807;34.2999;
26.7017;-0.0981807;34.3013;
26.7117;-0.0981807;34.2998;
26.7217;-0.0981807;34.3014;
26.7317;-0.0981807;34.2998;
26.7417;-0.0981807;34.3015;
26.7517;-0.0981807;34.2997;
26.7617;-0.0981807;34.3016;
26.7717;-0.0981807;34.2996;
26.7817;-0.0981807;34.3016;
26.7917;-0.0981807;34.2996;
26.8017;-0.0981807;34.3017;
26.8117;-0.0981807;34.2995;
26.8217;-0.0981807;34.3018;
26.8317;-0.0981807;34.2995;
26.8417;-0.0981807;34.3018;
26.8517;-0.0981807;34.2994;
26.8617;-0.0981807;34.3019;
26.8717;-0.0981807;34.2994;
26.8817;-0.0981807;34.3019;
26.8917;-0.0981807;34.2993;
26.9017;-0.0981807;34.3019;
26.9117;-0.0981807;34.2993;
26.9217;-0.0981807;34.302;
26.9317;-0.0981807;34.2993;
26.9417;-0.0981807;34.302;
26.9517;-0.0981807;34.2993;
26.9617;-0.0981807;34.302;
26.9717;-0.0981807;34.2992;
26.9817;-0.0981807;34.302;
26.9917;-0.0981807;34.2992;
27.0017;-0.0981807;34.302;
27.0117;-0.0981807;34.2992;
27.0217;-0.0981807;34.302;
27.0317;-0.0981807;34.2992;
27.0417;-0.0981807;34.302;
27.0517;-0.0981807;34.2992;
27.0617;-0.0981807;34.302;
27.0717;-0.0981807;34.2993;
27.0817;-0.0981807;34.302;
27.0917;-0.0981807;34.2993;
27.1017;-0.0981807;34.3019;
27.1117;-0.0981807;34.2993;
27.1217;-0.0981807;34.3019;
27.1317;-0.0981807;34.2993;
27.1417;-0.0981807;34.3019;
27.1517;-0.0981807;34.2994;
27.1617;-0.0981807;34.3018;
27.1717;-0.0981807;34.2994;
27.1817;-0.0981807;34.3018;
27.1917;-0.0981807;34.2995;
27.2017;-0.0981807;34.3017;
27.2117;-0.0981807;34.2995;
27.2217;-0.0981807;34.3017;
27.2317;-0.0981807;34.2996;
27.2417;-0.0981807;34.3016;
27.2517;-0.0981807;34.2997;
27.2617;-0.0981807;34.3015;
27.2717;-0.0981807;34.2997;
27.2817;-0.0981807;34.3015;
27.2917;-0.0981807;34.2998;
27.3017;-0.0981807;34.3014;
27.3117;-0.0981807;34.2999;
27.3217;-0.0981807;34.3013;
27.3317;-0.0981807;34.3;
27.3417;-0.0981807;34.3012;
27.3517;-0.0981807;34.3001;
27.3617;-0.0981807;34.3011;
27.3717;-0.0981807;34.3001;
27.3817;-0.0981807;34.301;
27.3917;-0.0981807;34.3002;
27.4017;-0.0981807;34.3009;
27.4117;-0.0981807;34.3003;
27.4217;-0.0981807;34.3008;
27.4317;-0.0981807;34.3004;
27.4417;-0.0981807;34.3007;
27.4517;-0.0981807;34.3005;
27.4617;-0.0981807;34.3006;
27.4717;-0.0981807;34.3006;
27.4817;-0.0981807;34.3006;
27.4917;-0.0981807;34.3007;
27.5017;-0.0981807;34.3005;
27.5117;-0.0981807;34.3008;
27.5217;-0.0981807;34.3004;
27.5317;-0.0981807;34.3009;
27.5417;-0.0981807;34.3003;
27.5517;-0.0981807;34.301;
27.5617;-0.0981807;34.3002;
27.5717;-0.0981807;34.3011;
27.5817;-0.0981807;34.3001;
27.5917;-0.0981807;34.3012;
27.6017;-0.0981807;34.3;
27.6117;-0.0981807;34.3012;
27.6217;-0.0981807;34.2999;
27.6317;-0.0981807;34.3013;
27.6417;-0.0981807;34.2999;
27.6517;-0.0981807;34.3014;
27.6617;-0.0981807;34.2998;
27.6717;-0.0981807;34.3015;
27.6817;-0.0981807;34.2997;
27.6917;-0.0981807;34.3016;
27.7017;-0.0981807;34.2996;
27.7117;-0.0981807;34.3016;
27.7217;-0.0981807;34.2996;
27.7317;-0.0981807;34.3017;
27.7417;-0.0981807;34.2995;
27.7517;-0.0981807;34.3017;
27.7617;-0.0981807;34.2995;
27.7717;-0.0981807;34.3018;
27.7817;-0.0981807;34.2994;
27.7917;-0.0981807;34.3018;
27.8017;-0.0981807;34.2994;
27.8117;-0.0981807;34.3019;
27.8217;-0.0981807;34.2993;
27.8317;-0.0981807;34.3019;
27.8417;-0.0981807;34.2993;
27.8517;-0.0981807;34.3019;
27.8617;-0.0981807;34.2993;
27.8717;-0.0981807;34.302;
27.8817;-0.0981807;34.2993;
27.8917;-0.0981807;34.302;
27.9017;-0.0981807;34.2993;
27.9117;-0.0981807;34.302;
27.9217;-0.0981807;34.2993;
27.9317;-0.0981807;34.302;
27.9417;-0.0981807;34.2992;
27.9517;-0.0981807;34.302;
27.9617;-0.0981807;34.2993;
27.9717;-0.0981807;34.302;
27.9817;-0.0981807;34.2993;
27.9917;-0.0981807;34.302;
28.0017;-0.0981807;34.2993;
28.0117;-0.0981807;34.302;
28.0217;-0.0981807;34.2993;
28.0317;-0.0981807;34.3019;
28.0417;-0.0981807;34.2993;
28.0517;-0.0981807;34.3019;
28.0617;-0.0981807;34.2994;
28.0717;-0.0981807;34.3019;
28.0817;-0.0981807;34.2994;
28.0917;-0.0981807;34.3018;
28.1017;-0.0981807;34.2994;
28.1117;-0.0981807;34.3018;
28.1217;-0.0981807;34.2995;
28.1317;-0.0981807;34.3017;
28.1417;-0.0981807;34.2996;
28.1517;-0.0981807;34.3016;
28.1617;-0.0981807;34.2996;
28.1717;-0.0981807;34.3016;
28.1817;-0.0981807;34.2997;
28.1917;-0.0981807;34.3015;
28.2017;-0.0981807;34.2997;
28.2117;-0.0981807;34.3014;
28.2217;-0.0981807;34.2998;
28.2317;-0.0981807;34.3014;
28.2417;-0.0981807;34.2999;
28.2517;-0.0981807;34.3013;
28.2617;-0.0981807;34.3;
28.2717;-0.0981807;34.3012;
28.2817;-0.0981807;34.3001;
28.2917;-0.0981807;34.3011;
28.3017;-0.0981807;34.3002;
28.3117;-0.0981807;34.301;
28.3217;-0.0981807;34.3002;
28.3317;-0.0981807;34.3009;
28.3417;-0.0981807;34.3003;
28.3517;-0.0981807;34.3008;
28.3617;-0.0981807;34.3004;
28.3717;-0.0981807;34.3007;
28.3817;-0.0981807;34.3005;
28.3917;-0.0981807;34.3006;
28.4017;-0.0981807;34.3006;
28.4117;-0.0981807;34.3005;
28.4217;-0.0981807;34.3007;
28.4317;-0.0981807;34.3004;
28.4417;-0.0981807;34.3008;
28.4517;-0.0981807;34.3004;
28.4617;-0.0981807;34.3009;
28.4717;-0.0981807;34.3003;
28.4817;-0.0981807;34.301;
28.4917;-0.0981807;34.3002;
28.5017;-0.0981807;34.3011;
28.5117;-0.0981807;34.3001;
28.5217;-0.0981807;34.3012;
28.5317;-0.0981807;34.3;
28.5417;-0.0981807;34.3012;
28.5517;-0.0981807;34.2999;
28.5617;-0.0981807;34.3013;
28.5717;-0.0981807;34.2999;
28.5817;-0.0981807;34.3014;
28.5917;-0.0981807;34.2998;
28.6017;-0.0981807;34.3015;
28.6117;-0.0981807;34.2997;
28.6217;-0.0981807;34.3015;
28.6317;-0.0981807;34.2996;
28.6417;-0.0981807;34.3016;
28.6517;-0.0981807;34.2996;
28.6617;-0.0981807;34.3017;
28.6717;-0.0981807;34.2995;
28.6817;-0.0981807;34.3017;
28.6917;-0.0981807;34.2995;
28.7017;-0.0981807;34.3018;
28.7117;-0.0981807;34.2994;
28.7217;-0.0981807;34.3018;
28.7317;-0.0981807;34.2994;
28.7417;-0.0981807;34.3019;
28.7517;-0.0981807;34.2994;
28.7617;-0.0981807;34.3019;
28.7717;-0.0981807;34.2993;
28.7817;-0.0981807;34.3019;
28.7917;-0.0981807;34.2993;
28.8017;-0.0981807;34.302;
28.8117;-0.0981807;34.2993;
28.8217;-0.0981807;34.302;
28.8317;-0.0981807;34.2993;
28.8417;-0.0981807;34.302;
28.8517;-0.0981807;34.2993;
28.8617;-0.0981807;34.302;
28.8717;-0.0981807;34.2993;
28.8817;-0.0981807;34.302;
28.8917;-0.0981807;34.2993;
28.9017;-0.0981807;34.302;
28.9117;-0.0981807;34.2993;
28.9217;-0.0981807;34.302;
28.9317;-0.0981807;34.2993;
28.9417;-0.0981807;34.3019;
28.9517;-0.0981807;34.2993;
28.9617;-0.0981807;34.3019;
28.9717;-0.0981807;34.2993;
28.9817;-0.0981807;34.3019;
28.9917;-0.0981807;34.2994;
29.0017;-0.0981807;34.3018;
29.0117;-0.0981807;34.2994;
29.0217;-0.0981807;34.3018;
29.0317;-0.0981807;34.2995;
29.0417;-0.0981807;34.3017;
29.0517;-0.0981807;34.2995;
29.0617;-0.0981807;34.3017;
29.0717;-0.0981807;34.2996;
29.0817;-0.0981807;34.3016;
29.0917;-0.0981807;34.2996;
29.1017;-0.0981807;34.3016;
29.1117;-0.0981807;34.2997;
29.1217;-0.0981807;34.3015;
29.1317;-0.0981807;34.2998;
29.1417;-0.0981807;34.3014;
29.1517;-0.0981807;34.2998;
29.1617;-0.0981807;34.3013;
29.1717;-0.0981807;34.2999;
29.1817;-0.0981807;34.3013;
29.1917;-0.0981807;34.3;
29.2017;-0.0981807;34.3012;
29.2117;-0.0981807;34.3001;
29.2217;-0.0981807;34.3011;
29.2317;-0.0981807;34.3002;
29.2417;-0.0981807;34.301;
29.2517;-0.0981807;34.3002;
29.2617;-0.0981807;34.3009;
29.2717;-0.0981807;34.3003;
29.2817;-0.0981807;34.3008;
29.2917;-0.0981807;34.3004;
29.3017;-0.0981807;34.3007;
29.3117;-0.0981807;34.3005;
29.3217;-0.0981807;34.3006;
29.3317;-0.0981807;34.3006;
29.3417;-0.0981807;34.3006;
29.3517;-0.0981807;34.3007;
29.3617;-0.0981807;34.3005;
29.3717;-0.0981807;34.3008;
29.3817;-0.0981807;34.3004;
29.3917;-0.0981807;34.3009;
29.4017;-0.0981807;34.3003;
29.4117;-0.0981807;34.301;
29.4217;-0.0981807;34.3002;
29.4317;-0.0981807;34.301;
29.4417;-0.0981807;34.3001;
29.4517;-0.0981807;34.3011;
29.4617;-0.0981807;34.3;
29.4717;-0.0981807;34.3012;
29.4817;-0.0981807;34.3;
29.4917;-0.0981807;34.3013;
29.5017;-0.0981807;34.2999;
29.5117;-0.0981807;34.3014;
29.5217;-0.0981807;34.2998;
29.5317;-0.0981807;34.3014;
29.5417;-0.0981807;34.2997;
29.5517;-0.0981807;34.3015;
29.5617;-0.0981807;34.2997;
29.5717;-0.0981807;34.3016;
29.5817;-0.0981807;34.2996;
29.5917;-0.0981807;34.3016;
29.6017;-0.0981807;34.2996;
29.6117;-0.0981807;34.3017;
29.6217;-0.0981807;34.2995;
29.6317;-0.0981807;34.3017;
29.6417;-0.0981807;34.2995;
29.6517;-0.0981807;34.3018;
29.6617;-0.0981807;34.2994;
29.6717;-0.0981807;34.3018;
29.6817;-0.0981807;34.2994;
29.6917;-0.0981807;34.3019;
29.7017;-0.0981807;34.2994;
29.7117;-0.0981807;34.3019;
29.7217;-0.0981807;34.2993;
29.7317;-0.0981807;34.3019;
29.7417;-0.0981807;34.2993;
29.7517;-0.0981807;34.3019;
29.7617;-0.0981807;34.2993;
29.7717;-0.0981807;34.3019;
29.7817;-0.0981807;34.2993;
29.7917;-0.0981807;34.3019;
29.8017;-0.0981807;34.2993;
29.8117;-0.0981807;34.3019;
29.8217;-0.0981807;34.2993;
29.8317;-0.0981807;34.3019;
29.8417;-0.0981807;34.2993;
29.8517;-0.0981807;34.3019;
29.8617;-0.0981807;34.2993;
29.8717;-0.0981807;34.3019;
29.8817;-0.0981807;34.2994;
29.8917;-0.0981807;34.3019;
29.9017;-0.0981807;34.2994;
29.9117;-0.0981807;34.3018;
29.9217;-0.0981807;34.2994;
29.9317;-0.0981807;34.3018;
29.9417;-0.0981807;34.2994;
29.9517;-0.0981807;34.3018;
29.9617;-0.0981807;34.2995;
29.9717;-0.0981807;34.3017;
29.9817;-0.0981807;34.2995;
29.9917;-0.0981807;34.3017;
30.0017;-0.0981807;34.2996;
30.0117;-0.0981807;34.3016;
30.0217;-0.0981807;34.2996;
30.0317;-0.0981807;34.3015;
30.0417;-0.0981807;34.2997;
30.0517;-0.0981807;34.3015;
30.0617;-0.0981807;34.2998;
30.0717;-0.0981807;34.3014;
30.0817;-0.0981807;34.2998;
30.0917;-0.0981807;34.3013;
30.1017;-0.0981807;34.2999;
30.1117;-0.0981807;34.3013;
30.1217;-0.0981807;34.3;
30.1317;-0.0981807;34.3012;
30.1417;-0.0981807;34.3001;
30.1517;-0.0981807;34.3011;
30.1617;-0.0981807;34.3002;
30.1717;-0.0981807;34.301;
30.1817;-0.0981807;34.3002;
30.1917;-0.0981807;34.3009;
30.2017;-0.0981807;34.3003;
30.2117;-0.0981807;34.3008;
30.2217;-0.0981807;34.3004;
30.2317;-0.0981807;34.3007;
30.2417;-0.0981807;34.3005;
30.2517;-0.0981807;34.3007;
30.2617;-0.0981807;34.3006;
30.2717;-0.0981807;34.3006;
30.2817;-0.0981807;34.3007;
30.2917;-0.0981807;34.3005;
30.3017;-0.0981807;34.3008;
30.3117;-0.0981807;34.3004;
30.3217;-0.0981807;34.3009;
30.3317;-0.0981807;34.3003;
30.3417;-0.0981807;34.3009;
30.3517;-0.0981807;34.3002;
30.3617;-0.0981807;34.301;
30.3717;-0.0981807;34.3001;
30.3817;-0.0981807;34.3011;
30.3917;-0.0981807;34.3001;
30.4017;-0.0981807;34.3012;
30.4117;-0.0981807;34.3;
30.4217;-0.0981807;34.3013;
30.4317;-0.0981807;34.2999;
30.4417;-0.0981807;34.3013;
30.4517;-0.0981807;34.2998;
30.4617;-0.0981807;34.3014;
30.4717;-0.0981807;34.2998;
30.4817;-0.0981807;34.3015;
30.4917;-0.0981807;34.2997;
30.5017;-0.0981807;34.3015;
30.5117;-0.0981807;34.2996;
30.5217;-0.0981807;34.3016;
30.5317;-0.0981807;34.2996;
30.5417;-0.0981807;34.3017;
30.5517;-0.0981807;34.2995;
30.5617;-0.0981807;34.3017;
30.5717;-0.0981807;34.2995;
30.5817;-0.0981807;34.3018;
30.5917;-0.0981807;34.2995;
30.6017;-0.0981807;34.3018;
30.6117;-0.0981807;34.2994;
30.6217;-0.0981807;34.3018;
30.6317;-0.0981807;34.2994;
30.6417;-0.0981807;34.3018;
30.6517;-0.0981807;34.2994;
30.6617;-0.0981807;34.3019;
30.6717;-0.0981807;34.2994;
30.6817;-0.0981807;34.3019;
30.6917;-0.0981807;34.2994;
30.7017;-0.0981807;34.3019;
30.7117;-0.0981807;34.2993;
30.7217;-0.0981807;34.3019;
30.7317;-0.0981807;34.2993;
30.7417;-0.0981807;34.3019;
30.7517;-0.0981807;34.2993;
30.7617;-0.0981807;34.3019;
30.7717;-0.0981807;34.2994;
30.7817;-0.0981807;34.3019;
30.7917;-0.0981807;34.2994;
30.8017;-0.0981807;34.3019;
30.8117;-0.0981807;34.2994;
30.8217;-0.0981807;34.3018;
30.8317;-0.0981807;34.2994;
30.8417;-0.0981807;34.3018;
30.8517;-0.0981807;34.2994;
30.8617;-0.0981807;34.3018;
30.8717;-0.0981807;34.2995;
30.8817;-0.0981807;34.3017;
30.8917;-0.0981807;34.2995;
30.9017;-0.0981807;34.3017;
30.9117;-0.0981807;34.2996;
30.9217;-0.0981807;34.3016;
30.9317;-0.0981807;34.2996;
30.9417;-0.0981807;34.3016;
30.9517;-0.0981807;34.2997;
30.9617;-0.0981807;34.3015;
30.9717;-0.0981807;34.2997;
30.9817;-0.0981807;34.3015;
30.9917;-0.0981807;34.2998;
31.0017;-0.0981807;34.3014;
31.0117;-0.0981807;34.2998;
31.0217;-0.0981807;34.3013;
31.0317;-0.0981807;34.2999;
31.0417;-0.0981807;34.3013;
31.0517;-0.0981807;34.3;
31.0617;-0.0981807;34.3012;
31.0717;-0.0981807;34.3;
31.0817;-0.0981807;34.3011;
31.0917;-0.0981807;34.3001;
31.1017;-0.0981807;34.301;
31.1117;-0.0981807;34.3002;
31.1217;-0.0981807;34.301;
31.1317;-0.0981807;34.3003;
31.1417;-0.0981807;34.3009;
31.1517;-0.0981807;34.3004;
31.1617;-0.0981807;34.3008;
31.1717;-0.0981807;34.3005;
31.1817;-0.0981807;34.3007;
31.1917;-0.0981807;34.3005;
31.2017;-0.0981807;34.3006;
31.2117;-0.0981807;34.3006;
31.2217;-0.0981807;34.3005;
31.2317;-0.0981807;34.3007;
31.2417;-0.0981807;34.3004;
31.2517;-0.0981807;34.3008;
31.2617;-0.0981807;34.3004;
31.2717;-0.0981807;34.3009;
31.2817;-0.0981807;34.3003;
31.2917;-0.0981807;34.301;
31.3017;-0.0981807;34.3002;
31.3117;-0.0981807;34.3011;
31.3217;-0.0981807;34.3001;
31.3317;-0.0981807;34.3011;
31.3417;-0.0981807;34.3;
31.3517;-0.0981807;34.3012;
31.3617;-0.0981807;34.3;
31.3717;-0.0981807;34.3013;
31.3817;-0.0981807;34.2999;
31.3917;-0.0981807;34.3014;
31.4017;-0.0981807;34.2998;
31.4117;-0.0981807;34.3014;
31.4217;-0.0981807;34.2998;
31.4317;-0.0981807;34.3015;
31.4417;-0.0981807;34.2997;
31.4517;-0.0981807;34.3016;
31.4617;-0.0981807;34.2996;
31.4717;-0.0981807;34.3016;
31.4817;-0.0981807;34.2996;
